order,target_feature,ground_truth,context_features,source_file,mean_delta,std_fold_delta,se_unit_mean,ci95_boot_low,ci95_boot_high,n_units,n_repeats,n_seeds,n_folds_total,interval_unit,n,protocol,loss,calibrated,context_feature
3.0,X3,,"('X4', 'X8')",exp7_xor3_records.csv,0.005371116410422773,0.01534539662768282,0.003045698801264834,-3.0288285325820105e-05,0.010501631376242259,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X4', 'X9')",exp7_xor3_records.csv,0.007701664645991699,0.016181761979597694,0.0037034327593442598,0.0015111043274571643,0.014481027289288118,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X5', 'X10')",exp7_xor3_records.csv,0.0018133170396772596,0.01785855690551175,0.0036514673402101108,-0.005350185365444558,0.0070356418764867795,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X5', 'X6')",exp7_xor3_records.csv,0.00025304920885669613,0.0194770290373236,0.0037437782638157038,-0.006798542390383569,0.0062492958507931965,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X5', 'X7')",exp7_xor3_records.csv,-0.005850234561551112,0.013466185917554802,0.0027392733344643754,-0.010324065074520317,-0.0006265797577254222,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X5', 'X8')",exp7_xor3_records.csv,-0.0005865119971002919,0.01516014359715598,0.0017692829477783526,-0.0034879047031135084,0.00278301254500594,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X5', 'X9')",exp7_xor3_records.csv,-0.001652618539046544,0.017445765090336757,0.003200457201959545,-0.007615358582999915,0.003661881566284951,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X6', 'X10')",exp7_xor3_records.csv,0.002195841132145748,0.018720531601570205,0.005673661464644692,-0.007640652175435404,0.011015059604796332,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X6', 'X7')",exp7_xor3_records.csv,0.006601319522896983,0.01863498829401475,0.0032750981962376166,0.0005730704891340596,0.012124098560698487,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X6', 'X8')",exp7_xor3_records.csv,-0.0038921817016122594,0.01570858375487041,0.0012441963769325185,-0.006288955862730612,-0.0019169194273594397,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X6', 'X9')",exp7_xor3_records.csv,0.00024657925449626794,0.014693739731721991,0.003601952579514648,-0.005257799621013405,0.006996069536515208,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X7', 'X10')",exp7_xor3_records.csv,-0.006081723737913808,0.01652354105235438,0.00369615180916744,-0.011391354022361957,0.0013572558438930474,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X7', 'X8')",exp7_xor3_records.csv,-0.0021555032997965557,0.015390850350145827,0.0015693221572087497,-0.004834307013024136,0.0005235080847221748,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X7', 'X9')",exp7_xor3_records.csv,0.003015053820379096,0.016997764817268154,0.005135798174259704,-0.005738226371550065,0.012935066433421172,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X8', 'X10')",exp7_xor3_records.csv,-0.0005986584314235197,0.01852699055599993,0.0040996311318973935,-0.007651604296582281,0.006520202388177779,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X8', 'X9')",exp7_xor3_records.csv,-0.0024241710161195763,0.020627907247438217,0.0032491943093328275,-0.007325817599248352,0.0035018560825074443,5,5,0,25,repeat_mean,,,,,
3.0,X3,,"('X9', 'X10')",exp7_xor3_records.csv,-0.0037214755766358885,0.016987827385004258,0.0025681692680878483,-0.008475596733404192,0.00010386267064835586,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X10')",exp7_xor3_records.csv,-0.003943110763366704,0.01704622340614417,0.002810249702985878,-0.009307187109867632,0.001175353033358444,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X2')",exp7_xor3_records.csv,0.0023302300846809757,0.01883537523349168,0.004198502512947766,-0.005111474977759328,0.009670847455083726,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X3')",exp7_xor3_records.csv,0.0024452553174599805,0.01697504509527123,0.004231814439856269,-0.006033351526302216,0.0077753925392662114,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X5')",exp7_xor3_records.csv,0.0028856287368835077,0.015410752051444099,0.0031955860763889015,-0.002785934123780833,0.007735112801998051,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X6')",exp7_xor3_records.csv,0.0007839593274654881,0.018613866675405287,0.004347195705188658,-0.0068965410574320955,0.008426833027152674,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X7')",exp7_xor3_records.csv,0.005345335470344564,0.015007482423687213,0.0029646587495134333,0.00017627315569087072,0.010018069742767515,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X8')",exp7_xor3_records.csv,-0.0014206329335232472,0.019882126564220674,0.005317087157332936,-0.011832259598033143,0.007854991902027037,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X1', 'X9')",exp7_xor3_records.csv,-0.004614635997194736,0.017606732019703638,0.0016826264605456563,-0.007125288123334824,-0.0014905645796030281,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X10')",exp7_xor3_records.csv,0.0009333245237281,0.017217598090897075,0.003764614661962377,-0.005947764300136661,0.007105035173969168,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X3')",exp7_xor3_records.csv,-0.0007932272960347515,0.01577328864631399,0.00348404134683869,-0.007607097999379496,0.004145549104037244,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X5')",exp7_xor3_records.csv,0.005483496400499244,0.020254806024326263,0.0046636085880022785,-0.002580480472699108,0.013547473273697597,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X6')",exp7_xor3_records.csv,-0.003258070642833845,0.020317045454318537,0.0024762006346610893,-0.008357960872194679,0.00022200859232540787,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X7')",exp7_xor3_records.csv,0.006807692097858337,0.014672015948879503,0.0030448841627025236,0.001751178137224904,0.012261474004391777,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X8')",exp7_xor3_records.csv,-0.0010156310049485723,0.017356712907228584,0.002035129071489102,-0.004480596526885824,0.0024493345169886802,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X2', 'X9')",exp7_xor3_records.csv,0.0024828005497398915,0.015074901629049687,0.003180090432452612,-0.0021298226443477444,0.008624905734609317,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X10')",exp7_xor3_records.csv,0.0028106169428452955,0.017043160401174914,0.0035671801273907664,-0.004017197619200963,0.007773713130289492,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X5')",exp7_xor3_records.csv,-0.0013277214684995241,0.018765270678349634,0.004253725245545668,-0.008917154344759454,0.006261711407760405,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X6')",exp7_xor3_records.csv,0.003944702321543573,0.011042409972306417,0.0022815731107026613,-1.4399484820439966e-05,0.007704056762226571,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X7')",exp7_xor3_records.csv,0.0010948519307323688,0.018175372654831726,0.0031434579589296944,-0.004335772515808868,0.006526100638212595,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X8')",exp7_xor3_records.csv,-0.00078347521032656,0.016913073672041257,0.004362798826161864,-0.006829333668792875,0.007877690120128733,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X3', 'X9')",exp7_xor3_records.csv,0.0066130423355808595,0.016167690232710513,0.0014320832728566119,0.004040673890434701,0.008985629789665186,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X5', 'X10')",exp7_xor3_records.csv,-0.0015862558818507883,0.019687750729701636,0.0031780148303509398,-0.007468191155216852,0.0033561906812384556,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X5', 'X6')",exp7_xor3_records.csv,0.0021403218823439203,0.01753090243421829,0.003550040274664869,-0.0040229445479541565,0.008303588312641996,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X5', 'X7')",exp7_xor3_records.csv,-0.006375485671719989,0.018279544437534923,0.002647018681807675,-0.011105551616050367,-0.0016454197273896077,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X5', 'X8')",exp7_xor3_records.csv,0.0039748951871532755,0.014794410597904848,0.003821058691807057,-0.003718675731474772,0.009571427114668641,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X5', 'X9')",exp7_xor3_records.csv,5.657841554440351e-05,0.016339770496129054,0.0018061906720256123,-0.002966678976546444,0.003084662236759049,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X6', 'X10')",exp7_xor3_records.csv,-0.005414980931543008,0.01552865175349197,0.003533309059259803,-0.011330288127918437,0.0017608796063704947,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X6', 'X7')",exp7_xor3_records.csv,0.009215308692161878,0.0179602747624598,0.004796537733791624,-0.00027159639665017574,0.01709962521486596,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X6', 'X8')",exp7_xor3_records.csv,0.00020407222563529183,0.01965241843221153,0.0031516491044371853,-0.0054280420509920805,0.00515494341158225,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X6', 'X9')",exp7_xor3_records.csv,0.00411627492338076,0.016842940191059967,0.0023971211790231785,0.0008601745704649999,0.008745515071380097,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X7', 'X10')",exp7_xor3_records.csv,0.0013200489859085246,0.020606601895624476,0.004712714541656648,-0.0065066770636545285,0.009516325735633768,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X7', 'X8')",exp7_xor3_records.csv,-0.007059649233635841,0.01607480014148903,0.004156237008101384,-0.015083883459388447,-0.0005774874222879561,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X7', 'X9')",exp7_xor3_records.csv,0.007641732289212149,0.021763448258804996,0.0029685077546231097,0.0025553232070922964,0.012513329375504742,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X8', 'X10')",exp7_xor3_records.csv,-0.0008826457734275561,0.017614786839188996,0.0023196284420425226,-0.004695978445117781,0.0029306868982626683,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X8', 'X9')",exp7_xor3_records.csv,-0.0008610252287329557,0.015527786448587213,0.0021398619252694963,-0.004731161985328984,0.002594359615635183,5,5,0,25,repeat_mean,,,,,
3.0,X4,,"('X9', 'X10')",exp7_xor3_records.csv,-0.001049950248636816,0.017668803728125855,0.0015826872106464828,-0.0031862565285987327,0.002057459260218672,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X10')",exp7_xor3_records.csv,-0.006953583951444011,0.013575672491357275,0.003856561547703327,-0.014513249573186924,-0.001746318326413408,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X2')",exp7_xor3_records.csv,0.0020521098775025557,0.012759432332686161,0.0011760024962205046,-4.193145975126401e-05,0.004146151214756376,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X3')",exp7_xor3_records.csv,-0.002243476462646664,0.012854620809414269,0.0015517637328269329,-0.004807220662736679,0.00037963911636224,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X4')",exp7_xor3_records.csv,-0.002099608016931536,0.014147924391176788,0.001172549500833685,-0.004447685058394776,-0.0006465581548586219,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X6')",exp7_xor3_records.csv,0.004257924378442673,0.015741299830080453,0.0037163278655535288,-0.001488635770344616,0.010972851160767117,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X7')",exp7_xor3_records.csv,0.0007853351419111035,0.02039336057193307,0.0027403122669309235,-0.0032958383653964563,0.005893049499191164,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X8')",exp7_xor3_records.csv,-0.0024373446933283155,0.015121413985031137,0.0029714027723674688,-0.008045156753782961,0.002490935134716256,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X1', 'X9')",exp7_xor3_records.csv,-0.00012207667945038746,0.020458439915966926,0.0028223619962218375,-0.005814999600485951,0.004024037571064296,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X10')",exp7_xor3_records.csv,0.0001447585411228322,0.022116405366173625,0.006774374849557822,-0.010147883163723108,0.012379690858094507,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X3')",exp7_xor3_records.csv,-0.0021220432516394117,0.018566936061426596,0.00428732023170486,-0.009851584534385425,0.004789778711639785,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X4')",exp7_xor3_records.csv,0.003721098372355071,0.017056485208605032,0.002528358698776897,-0.0003047619734244364,0.007939275711232012,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X6')",exp7_xor3_records.csv,0.00428831610388738,0.017690417206753403,0.004234238348133502,-0.0030197202183952394,0.012663052136239392,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X7')",exp7_xor3_records.csv,-0.00030671144258687566,0.01324331385831008,0.002337826882955954,-0.005020138988210211,0.0030454115326013346,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X8')",exp7_xor3_records.csv,0.004879773798830536,0.01751900534784331,0.0035155154501825304,-0.0012531822603262799,0.011012729857987352,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X2', 'X9')",exp7_xor3_records.csv,0.01063147819274588,0.015219885030190798,0.002206840948654886,0.006241161369325859,0.013875645395563371,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X10')",exp7_xor3_records.csv,0.003686233464377444,0.01627096309670271,0.003749683677738616,-0.0028700763077809084,0.010117394953449838,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X4')",exp7_xor3_records.csv,-0.00508191479340894,0.017371124613993837,0.0025683385399620155,-0.010037835279952318,-0.000728576164583736,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X6')",exp7_xor3_records.csv,-0.001782890843080008,0.018729999422298138,0.004223427866681947,-0.009854318698009484,0.004866063422934352,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X7')",exp7_xor3_records.csv,-0.006656151914578205,0.014796989780976839,0.003066557631738459,-0.010134842187490344,-0.0005522408220662604,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X8')",exp7_xor3_records.csv,0.003228226139512168,0.015005019767262288,0.0019754136150337874,-0.0001842407727266837,0.006640693051751021,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X3', 'X9')",exp7_xor3_records.csv,0.0065185334623731,0.012856633782882146,0.0016224197020226379,0.003773774522533974,0.009332598418341243,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X4', 'X10')",exp7_xor3_records.csv,0.0010507089298770163,0.020496704729766578,0.0025451279039472013,-0.0036508892730044234,0.005244690653342853,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X4', 'X6')",exp7_xor3_records.csv,0.00161933155737102,0.019751505478401914,0.0036397299084121875,-0.00528703984206553,0.007050103363930135,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X4', 'X7')",exp7_xor3_records.csv,-0.0045635372620921036,0.017239439043622285,0.002417655054325728,-0.008403482170221164,-0.00042662908001467185,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X4', 'X8')",exp7_xor3_records.csv,0.0037328084423884837,0.020352305222352488,0.006941763003168731,-0.00925799810733262,0.015134210662369401,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X4', 'X9')",exp7_xor3_records.csv,0.0025594498767214234,0.012426450204888324,0.0009832898896030107,0.0007167501528705959,0.003976745960684635,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X6', 'X10')",exp7_xor3_records.csv,-0.00026842719527844756,0.01393715452803725,0.0030112736595389457,-0.005753362998136403,0.0047419611025323,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X6', 'X7')",exp7_xor3_records.csv,6.458965735230448e-05,0.015533755995446414,0.002852107198554444,-0.004748133709455332,0.004877313024159941,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X6', 'X8')",exp7_xor3_records.csv,5.14764116385398e-05,0.013793496664033445,0.002830413968454454,-0.004947546862151003,0.00532267180416225,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X6', 'X9')",exp7_xor3_records.csv,0.0013154491829628038,0.015656909384194465,0.004184960475024146,-0.006784786065352913,0.00758328393908426,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X7', 'X10')",exp7_xor3_records.csv,-0.0012007653913762883,0.01830623691421246,0.0025145855763949814,-0.004311402662797571,0.0041209050278506,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X7', 'X8')",exp7_xor3_records.csv,-0.0021215002617881364,0.02058501558156856,0.005754620147642406,-0.01203300347990761,0.00779000295633134,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X7', 'X9')",exp7_xor3_records.csv,0.0017926515997387438,0.01287725625863038,0.0020510053322544217,-0.0020263021166427924,0.004832092417920595,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X8', 'X10')",exp7_xor3_records.csv,-0.0005115383625053041,0.018943618766579975,0.0026689208029034525,-0.005013797194214307,0.0042162600210086205,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X8', 'X9')",exp7_xor3_records.csv,0.0019722390664128403,0.0140881397939814,0.0034377009316523596,-0.005044948012870072,0.006423297842863668,5,5,0,25,repeat_mean,,,,,
3.0,X5,,"('X9', 'X10')",exp7_xor3_records.csv,0.005303920193196376,0.0169916782976564,0.004908488664582447,-0.0046127128814481035,0.012751551454776657,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X10')",exp7_xor3_records.csv,-0.0006828955509803395,0.02328576932032524,0.004160868975569256,-0.008229054160865383,0.00624051073286686,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X2')",exp7_xor3_records.csv,0.006013484879284565,0.02059712899521667,0.0024535847406276555,0.0022298486783697757,0.010871572796694127,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X3')",exp7_xor3_records.csv,0.00176419043390728,0.017716793598929,0.004832745675361065,-0.00597833691783106,0.010106768449275225,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X4')",exp7_xor3_records.csv,-0.0004356352733331559,0.021472390518250152,0.003064813173284285,-0.005939102456839241,0.0045471241665513435,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X5')",exp7_xor3_records.csv,0.009357479067335245,0.016824255587291878,0.004135184319494035,0.0022215928190523595,0.016928771043904185,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X7')",exp7_xor3_records.csv,0.004997505064495624,0.01911661758439768,0.0015952258341799248,0.002306020924847256,0.00753369366836502,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X8')",exp7_xor3_records.csv,-0.00487681813637138,0.016747734860477037,0.00282744663803597,-0.009653425854244455,-0.00035800622778584814,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X1', 'X9')",exp7_xor3_records.csv,0.0005420264428336681,0.010875431963263398,0.0023342627805249517,-0.0035732227014761636,0.004537457667347611,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X10')",exp7_xor3_records.csv,0.0017877504949268242,0.014555847050605055,0.002654313715469684,-0.002839807187005925,0.006733007405926604,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X3')",exp7_xor3_records.csv,0.006850968357731335,0.017325879790886275,0.003616704068375113,0.002151034621658784,0.01437643561036848,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X4')",exp7_xor3_records.csv,0.0002977956020428159,0.022931021817880023,0.00431766895631101,-0.008004037983981848,0.007244223588109047,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X5')",exp7_xor3_records.csv,0.00022800331756310733,0.01995294064708316,0.003681616804614175,-0.004011281401839513,0.007576708576382267,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X7')",exp7_xor3_records.csv,-0.00103036217787326,0.013668964743758517,0.0015955755319086785,-0.004082129805330211,0.001702547512092872,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X8')",exp7_xor3_records.csv,-0.001798114927296584,0.015079005863584068,0.0019738864057698017,-0.005352651766451298,0.0015601431279009,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X2', 'X9')",exp7_xor3_records.csv,-0.006103036743527136,0.016253420398908754,0.003789645353784792,-0.01210469807955734,0.00032357829082658404,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X10')",exp7_xor3_records.csv,0.000886259726108512,0.01721713834402776,0.0018226423548157904,-0.002808432435211296,0.0036828156039934437,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X4')",exp7_xor3_records.csv,0.0003129819404986879,0.019300992460775747,0.00282683544216539,-0.004940105457870544,0.005095675606099508,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X5')",exp7_xor3_records.csv,0.001031899745287748,0.019994687263274784,0.005826761343762171,-0.008022617119571647,0.01257302738610323,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X7')",exp7_xor3_records.csv,0.005663463291129291,0.018375472147772805,0.004316589003803151,-0.002339131963282807,0.012631347569754694,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X8')",exp7_xor3_records.csv,-0.005723153094271356,0.01536887055160861,0.0020574480915225013,-0.009746718952906342,-0.002432742853893656,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X3', 'X9')",exp7_xor3_records.csv,-0.0018663941246123278,0.012412566235600492,0.003059822491951924,-0.00758220378618944,0.003338196996624196,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X4', 'X10')",exp7_xor3_records.csv,-0.007278271896227709,0.013875891842371956,0.0027702374619264845,-0.012237321101470867,-0.002245638812401104,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X4', 'X5')",exp7_xor3_records.csv,5.783549739766806e-05,0.01713923829688514,0.005869245324034079,-0.00958062839198672,0.011197923507559649,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X4', 'X7')",exp7_xor3_records.csv,0.007902184988659643,0.013784598538284383,0.003999242267732205,0.002628830424069384,0.016011076477874427,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X4', 'X8')",exp7_xor3_records.csv,0.0012147749550913147,0.0189040635816172,0.0044122279007662,-0.007442932048404719,0.008316910183525223,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X4', 'X9')",exp7_xor3_records.csv,-5.640196331089562e-05,0.014273669716960067,0.001845218119917837,-0.00265749620886268,0.0035898698663282677,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X5', 'X10')",exp7_xor3_records.csv,0.0030367064282775125,0.016180598524681424,0.00307284561982966,-0.0018794685590986313,0.00877352777445831,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X5', 'X7')",exp7_xor3_records.csv,0.00828579463992836,0.015504280611706127,0.0029145671760538398,0.003464020892748652,0.013107568387108068,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X5', 'X8')",exp7_xor3_records.csv,0.007256406379592516,0.01813300422688763,0.0033764060622735264,0.00035250150657580476,0.011802051477472236,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X5', 'X9')",exp7_xor3_records.csv,-0.00011437088434518808,0.014847730103584946,0.0031160623940740613,-0.005574300501204412,0.005097113249920376,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X7', 'X10')",exp7_xor3_records.csv,0.0033433268473686637,0.01676024288917881,0.0033875713005514013,-0.0019061668491714922,0.010071490642758155,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X7', 'X8')",exp7_xor3_records.csv,0.0006072773421133995,0.018420456046738073,0.004234474726025895,-0.0066625316594392595,0.007928803705536863,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X7', 'X9')",exp7_xor3_records.csv,0.0012295822507135442,0.01969647855876646,0.002615361551596991,-0.0033367221810760963,0.005795886682503184,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X8', 'X10')",exp7_xor3_records.csv,0.0033172069109335513,0.01779793918425429,0.0032560621925406584,-0.0023082093276434114,0.008874211379393713,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X8', 'X9')",exp7_xor3_records.csv,-0.002772729975613096,0.018334394609131124,0.0018821297132921347,-0.0060540874131428165,0.0003968670301024593,5,5,0,25,repeat_mean,,,,,
3.0,X6,,"('X9', 'X10')",exp7_xor3_records.csv,0.0009115938077539881,0.020751723883729513,0.001821037434906697,-0.0023017682346892754,0.004088033711909021,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X10')",exp7_xor3_records.csv,0.000462586016588904,0.01660500788663132,0.0026256760033978852,-0.004230592569580747,0.004496936102791084,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X2')",exp7_xor3_records.csv,-0.002255480534933764,0.013945438594868182,0.0035620520920872263,-0.00822966606778506,0.003892371996251204,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X3')",exp7_xor3_records.csv,-0.005525190042556167,0.011110457580744417,0.0017749414852131762,-0.008357220709125352,-0.002574324587948376,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X4')",exp7_xor3_records.csv,9.5857909348364e-05,0.02130501396164669,0.0025578536207791526,-0.0046083292440529345,0.00426818620199744,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X5')",exp7_xor3_records.csv,-0.005863584553618449,0.02142612708984943,0.004009138979376714,-0.014058364937727963,-0.0008707160070286678,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X6')",exp7_xor3_records.csv,0.010868508317641704,0.02348874206587038,0.0041808141711112265,0.0034292701958382917,0.017980559668878935,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X1', 'X8')",exp7_xor3_records.csv,0.0036634407216511638,0.019306955607980295,0.004633542713845065,-0.004327634752710552,0.010924839016103824,5,5,0,25,repeat_mean,,,,,
