order,target_feature,ground_truth,context_features,source_file,mean_delta,std_fold_delta,se_unit_mean,ci95_boot_low,ci95_boot_high,n_units,n_repeats,n_seeds,n_folds_total,interval_unit,n,protocol,loss,calibrated,context_feature
3.0,X7,,"('X1', 'X9')",exp7_xor3_records.csv,0.004948013138358448,0.015466366507705913,0.0011190608023727764,0.003005610921322784,0.0068409701277140885,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X10')",exp7_xor3_records.csv,0.0027004766123535874,0.014711165403717938,0.0029751379440940418,-0.001760628938649184,0.008092004799857028,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X3')",exp7_xor3_records.csv,0.00021359196945352452,0.014985314439991968,0.0032507257548304302,-0.0049578119944584595,0.006124472977631903,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X4')",exp7_xor3_records.csv,0.0018094571779660512,0.01681151693315206,0.0033665714954762443,-0.003403740591330481,0.008254521008898733,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X5')",exp7_xor3_records.csv,0.0019606843246684595,0.01651718805918044,0.0016073199298501147,-0.0007512618189599838,0.0046726304682969035,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X6')",exp7_xor3_records.csv,0.0021448486758417437,0.013438799718418592,0.0028962872229435074,-0.002813655540681236,0.0073043614295781895,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X8')",exp7_xor3_records.csv,0.004663565479413344,0.015427627107833729,0.002560913165345194,0.0003321309596513359,0.008994999999175352,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X2', 'X9')",exp7_xor3_records.csv,0.006148985885820239,0.016200165347450335,0.0022296088261478998,0.002829024077234452,0.010600367692705276,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X10')",exp7_xor3_records.csv,-0.0030006340570254363,0.015339658942004217,0.0024426394551589825,-0.006910721814657145,0.0013598618714397712,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X4')",exp7_xor3_records.csv,-0.003889566430745756,0.012439743656628602,0.0025008333518167277,-0.008873724788210456,-4.747163742376756e-05,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X5')",exp7_xor3_records.csv,-0.006934534486367075,0.019647770830182123,0.005668887472291053,-0.015887998661087692,0.0039022415573195263,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X6')",exp7_xor3_records.csv,0.004375742262614828,0.019311713603245902,0.006632657467960437,-0.007748046242629772,0.015437986178166668,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X8')",exp7_xor3_records.csv,-0.0017241420258896968,0.01532582850391458,0.0020081443510428813,-0.0056062030555072044,0.0014249353875058501,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X3', 'X9')",exp7_xor3_records.csv,0.0011791139022324358,0.01777763848508701,0.003476003859709289,-0.0059928849064757195,0.006111450477575499,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X4', 'X10')",exp7_xor3_records.csv,-0.00023968998541344793,0.01779060495906782,0.002516876733690017,-0.004229839753759147,0.004501603536699541,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X4', 'X5')",exp7_xor3_records.csv,-0.006097506778643304,0.01466274764301408,0.003966216306948839,-0.013349876901913738,0.0005456697019720882,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X4', 'X6')",exp7_xor3_records.csv,0.003940819734221576,0.014834655532797827,0.004214042739867289,-0.0030728946929440603,0.010880720658414982,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X4', 'X8')",exp7_xor3_records.csv,0.00011200864887987244,0.017930207088118315,0.0020420549899675547,-0.0031197330313705923,0.004108165587056796,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X4', 'X9')",exp7_xor3_records.csv,-0.002476831020709064,0.023578794456796528,0.0048978604752940025,-0.01066904301310172,0.005715380971683592,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X5', 'X10')",exp7_xor3_records.csv,-0.007984588593878749,0.015243950088468254,0.00304677775521184,-0.01303831623846206,-0.002757200974942096,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X5', 'X6')",exp7_xor3_records.csv,-0.000705454083755364,0.020107379127544137,0.005162825017323627,-0.010459296536274334,0.006743050384256065,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X5', 'X8')",exp7_xor3_records.csv,-0.0015657574396539325,0.015616146455759974,0.002975071674472584,-0.0068033511464404076,0.0034102397804264472,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X5', 'X9')",exp7_xor3_records.csv,-0.000547479166006128,0.01504754067176538,0.0030753307576124912,-0.006011342603077835,0.004578948335624078,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X6', 'X10')",exp7_xor3_records.csv,0.0013943536066659836,0.015323791049998843,0.0030556753681581865,-0.0038682167745688846,0.006686089949699668,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X6', 'X8')",exp7_xor3_records.csv,-0.001539892345982476,0.0160770585334285,0.003285156012167765,-0.007456694894567045,0.003449053052492472,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X6', 'X9')",exp7_xor3_records.csv,0.004460004385531141,0.017513952516703728,0.003812797210653857,-0.002266950290125588,0.011186959061187867,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X8', 'X10')",exp7_xor3_records.csv,0.0016461954052105876,0.016807297032560047,0.004318830013911578,-0.0059234333945422605,0.009018656750172304,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X8', 'X9')",exp7_xor3_records.csv,0.004793533794762964,0.016345923088619055,0.002024966997514653,0.002269466191035568,0.008784591770023503,5,5,0,25,repeat_mean,,,,,
3.0,X7,,"('X9', 'X10')",exp7_xor3_records.csv,0.0003274794210932995,0.02170504326919718,0.003048018329077878,-0.004366297144401609,0.005622436694895085,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X10')",exp7_xor3_records.csv,0.009997182390947235,0.018409722607078495,0.004079706884806429,0.0036765380280394597,0.01788927975319957,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X2')",exp7_xor3_records.csv,-0.0045498668921585324,0.0159564997740951,0.0036220389918342113,-0.011332942292458566,0.0006723552474736238,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X3')",exp7_xor3_records.csv,-0.0025483084196702833,0.014103369095599557,0.0016592865312704365,-0.00559143628800342,-9.945485947167173e-05,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X4')",exp7_xor3_records.csv,-0.0013459882617578034,0.021929689875376593,0.003730453184000719,-0.00784395593042524,0.005050316543895869,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X5')",exp7_xor3_records.csv,0.001590170019232548,0.017579641297464893,0.001541965278665132,-0.0014154860619308319,0.003694354510804412,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X6')",exp7_xor3_records.csv,0.005595068890398207,0.015213788502094752,0.005207319262908769,-0.003296721155112017,0.014471990494744189,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X7')",exp7_xor3_records.csv,0.005495866390396897,0.02009703175264731,0.006022272331761875,-0.003364633425804888,0.017253481069045458,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X1', 'X9')",exp7_xor3_records.csv,-0.0017504734801030164,0.017809907473374565,0.0015729024666803898,-0.0048789484711051,0.0007392176140700723,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X10')",exp7_xor3_records.csv,-0.009897035547932252,0.022597093311405424,0.003550424834633534,-0.016568726595318446,-0.0038932630144112917,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X3')",exp7_xor3_records.csv,-0.006299308051116456,0.015239852752348097,0.001949409413038023,-0.009800017137131417,-0.0030266006940468794,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X4')",exp7_xor3_records.csv,-0.004787352931279156,0.01823230448408501,0.0019512488061036869,-0.00873262914437396,-0.00203288610205114,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X5')",exp7_xor3_records.csv,-0.00307252228736084,0.017934427811019327,0.005145508789404434,-0.011506474473719323,0.006055864355527204,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X6')",exp7_xor3_records.csv,-0.007744384687111892,0.01697678785805211,0.002158185789972174,-0.01130718258702863,-0.003987864050129056,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X7')",exp7_xor3_records.csv,0.0023312981507185204,0.017894147989068895,0.00337062295564038,-0.0033660448118644276,0.007715872468414551,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X2', 'X9')",exp7_xor3_records.csv,-0.005022607259985424,0.013055098574770144,0.002961404643700753,-0.00982861455870946,-0.0002214864372962637,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X10')",exp7_xor3_records.csv,0.0004684515753834197,0.018079593198120546,0.002755778130624699,-0.0043429562751365084,0.005279859425903348,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X4')",exp7_xor3_records.csv,0.0018374238003126637,0.01411648343734505,0.003083073978576482,-0.003477828108330308,0.007152675708955636,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X5')",exp7_xor3_records.csv,-0.0010673491922876881,0.017466403989251738,0.000979830863688866,-0.002667348014154993,0.0007030400863052558,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X6')",exp7_xor3_records.csv,-0.005890697296299887,0.016776690191032156,0.004488967933916935,-0.012068393822337101,0.0030701873276720287,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X7')",exp7_xor3_records.csv,-0.00039587123440271583,0.014386928994373278,0.0017805967620314715,-0.0030936037559073843,0.003118566564499388,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X3', 'X9')",exp7_xor3_records.csv,-0.002286544178659704,0.01820968697055061,0.004222540397558601,-0.007767821386587805,0.006115970855946021,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X4', 'X10')",exp7_xor3_records.csv,0.002902465187166184,0.014142037210514557,0.002202166974278845,-0.0011970985760351239,0.006751232959104281,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X4', 'X5')",exp7_xor3_records.csv,0.0025534229259124236,0.022112445780579797,0.004756724164486811,-0.005516754441323472,0.010623600293148319,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X4', 'X6')",exp7_xor3_records.csv,-0.002014092052397032,0.016344529166130505,0.0033046064224573385,-0.008694298614403625,0.0030002910743834365,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X4', 'X7')",exp7_xor3_records.csv,-0.0007122806071872596,0.01619640009287077,0.0018928079566188378,-0.0038014158773615075,0.002681001391616574,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X4', 'X9')",exp7_xor3_records.csv,0.0008609156407344557,0.016052682181883528,0.003252195729892404,-0.005014686100732557,0.006127640753165032,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X5', 'X10')",exp7_xor3_records.csv,0.004287862334621107,0.016950628655153135,0.0034311035274685537,-0.0025146933927805803,0.008917233230391262,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X5', 'X6')",exp7_xor3_records.csv,-0.00044653557999152005,0.015992864041845026,0.002474901470472579,-0.004684507690431891,0.0037914365304488515,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X5', 'X7')",exp7_xor3_records.csv,-6.9018521144442735e-06,0.020987427563799777,0.007118159787045554,-0.012005529413900404,0.012581743536998022,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X5', 'X9')",exp7_xor3_records.csv,0.0012039660774037719,0.018157802511491912,0.004737922558016118,-0.0068391068954410566,0.009576604638239124,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X6', 'X10')",exp7_xor3_records.csv,-0.003073317312632928,0.015974066230710668,0.004781266077315588,-0.012563170729494717,0.003494256334788888,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X6', 'X7')",exp7_xor3_records.csv,0.0022505102312369756,0.019584032629581867,0.005076630342416196,-0.007584269317600784,0.009962295738756231,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X6', 'X9')",exp7_xor3_records.csv,-0.002701600895102319,0.01747031879468095,0.002031230470028577,-0.005998562046228861,0.0013685420832558637,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X7', 'X10')",exp7_xor3_records.csv,0.006403212553625525,0.018981607706670137,0.0059184716822960285,-0.0056347220954744,0.016205091110936307,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X7', 'X9')",exp7_xor3_records.csv,0.003967673549641576,0.015520330119146605,0.002743525422463565,-0.0007184554891227563,0.008653802588405908,5,5,0,25,repeat_mean,,,,,
3.0,X8,,"('X9', 'X10')",exp7_xor3_records.csv,0.006970404512841496,0.01744942237664486,0.003606597785389697,0.0008466652604461518,0.01309414376523684,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X10')",exp7_xor3_records.csv,-0.00023453106462972397,0.018231835665311696,0.0056421562540909746,-0.011510470059523957,0.008405377662584264,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X2')",exp7_xor3_records.csv,0.002620548271207116,0.019615500088666294,0.00428016304184611,-0.004562479720670044,0.010452938823567815,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X3')",exp7_xor3_records.csv,-0.011582760758464133,0.014568954496852068,0.002795583328352397,-0.016577855826985448,-0.0065876656899428124,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X4')",exp7_xor3_records.csv,-0.0011074964614327836,0.01841233533120093,0.0032570565678096642,-0.005979442615532056,0.005185166246336724,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X5')",exp7_xor3_records.csv,0.006576736270760833,0.019066276963220264,0.00228668112862284,0.0027164874094462365,0.010697415899135043,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X6')",exp7_xor3_records.csv,0.004287979112883044,0.014678007718756957,0.0024096812188393827,0.0002592534704743802,0.008316704755291709,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X7')",exp7_xor3_records.csv,-0.0028866516075374523,0.015729126587196482,0.002901293211870421,-0.00788954749892564,0.0021143139598370124,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X1', 'X8')",exp7_xor3_records.csv,-0.0010127540217652717,0.020712587378218426,0.002785069421174331,-0.005797621375526704,0.003470194118419592,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X10')",exp7_xor3_records.csv,-0.0024415869779104435,0.017020797230142458,0.0033316096611534798,-0.00828083768243958,0.003397663726618692,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X3')",exp7_xor3_records.csv,-0.0011213025525288953,0.020048456919711286,0.003443140252290893,-0.00643836963035207,0.00578007204240108,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X4')",exp7_xor3_records.csv,0.007748171960054288,0.017287942008200434,0.003368422175475253,0.002235308756239192,0.013335196100009526,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X5')",exp7_xor3_records.csv,0.0098328471725137,0.01564940174183388,0.003619482621480741,0.004577092957071784,0.01668256765029654,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X6')",exp7_xor3_records.csv,0.0061351714570245484,0.017292482307070145,0.0019494915500188493,0.0027609743233057886,0.008896341149450636,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X7')",exp7_xor3_records.csv,0.002201949830940196,0.016165177103010412,0.005334273149320328,-0.007820741338495977,0.010997970407960933,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X2', 'X8')",exp7_xor3_records.csv,-0.0017102060340362765,0.01562664500343683,0.003585602044811046,-0.006940956708699335,0.005667463852145892,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X10')",exp7_xor3_records.csv,-0.00944495763291452,0.01662290165374864,0.004699212391825354,-0.01841889400381626,-0.0021135035396723442,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X4')",exp7_xor3_records.csv,0.006838188203332207,0.017422584616637336,0.0032207625882976327,0.0010692638280117722,0.012215783373842208,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X5')",exp7_xor3_records.csv,0.008037554399293148,0.017685372335380766,0.004411479257558526,0.0005300038345367037,0.01572179688954103,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X6')",exp7_xor3_records.csv,-0.00010882985395634793,0.019097230734417388,0.0033598889689525906,-0.005955398741608672,0.0056590886333442916,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X7')",exp7_xor3_records.csv,0.002840739936099016,0.02027212718395203,0.003157277391243222,-0.0017061729754929678,0.009050517959170404,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X3', 'X8')",exp7_xor3_records.csv,-0.0019176629093004397,0.020022079914993735,0.004115500408815641,-0.008392231071583255,0.005163511281375317,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X4', 'X10')",exp7_xor3_records.csv,-0.004947456574615192,0.014517022533454427,0.0021166169835197374,-0.00865553517168908,-0.001239377977541304,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X4', 'X5')",exp7_xor3_records.csv,0.0055363879104935,0.014209939027064583,0.002052794037756208,0.002132298090190395,0.009117220997324493,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X4', 'X6')",exp7_xor3_records.csv,0.007418836544023133,0.01646669154561448,0.0035009401800286635,0.0013341094398915203,0.013503563648154745,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X4', 'X7')",exp7_xor3_records.csv,0.003424246038652528,0.01930721892501115,0.003541771899167734,-0.002461070906491468,0.00935665084765665,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X4', 'X8')",exp7_xor3_records.csv,-0.00027870305302697186,0.02368304318681146,0.004066667637545435,-0.007239553025593723,0.00614990328674342,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X5', 'X10')",exp7_xor3_records.csv,-0.00423373981097774,0.019305092146848838,0.004292713834257508,-0.011415777083013605,0.003035522059186428,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X5', 'X6')",exp7_xor3_records.csv,0.0014943237380483714,0.01753214314548714,0.0033975115411504927,-0.004305406950907865,0.0077797334477815675,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X5', 'X7')",exp7_xor3_records.csv,0.006140766200014527,0.01801609588775418,0.0038121459835643917,-0.00041013333641325546,0.012691665736442311,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X5', 'X8')",exp7_xor3_records.csv,4.6002789225948054e-05,0.014686604287298344,0.0026035164178996664,-0.004860722919109498,0.0039065390363286125,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X6', 'X10')",exp7_xor3_records.csv,-0.00434006665115556,0.014769700519658157,0.0029665794350823647,-0.00891381914485211,0.0011791801537913839,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X6', 'X7')",exp7_xor3_records.csv,-0.008670185897362279,0.01620517538944074,0.0037679640530636875,-0.014198520160669503,-0.0011301220024834823,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X6', 'X8')",exp7_xor3_records.csv,-0.0010299315259400634,0.020594724249009218,0.003529316137953001,-0.007814021096638396,0.004744248141908096,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X7', 'X10')",exp7_xor3_records.csv,0.004687565439790668,0.016830847155048623,0.0017370858308027725,0.00165868396704986,0.0077164469125314775,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X7', 'X8')",exp7_xor3_records.csv,0.0014061716123285,0.016275160972792427,0.002720528940438869,-0.00271319723298134,0.006521028419556279,5,5,0,25,repeat_mean,,,,,
3.0,X9,,"('X8', 'X10')",exp7_xor3_records.csv,0.0012609859582376243,0.020256509023370742,0.002505327566890425,-0.0026958972002696117,0.005570618484355652,5,5,0,25,repeat_mean,,,,,
,X1,,,exp8_logloss_consistency_raw.csv,0.5037481773113085,0.04382749681022494,0.006309735401062104,0.49151593667635424,0.5157453582826426,10,10,0,50,repeat_mean,200.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.704655993089102,0.08990246531185947,0.013036634788473517,0.6789785323784073,0.7290832136227486,10,10,0,50,repeat_mean,200.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6995775963192645,0.07100999716188622,0.010873403223499556,0.6796459645578974,0.7193303315694943,10,10,0,50,repeat_mean,200.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.5009609971136811,0.026511788991709764,0.005343937720469634,0.4909917607737332,0.5112930015308454,10,10,0,50,repeat_mean,400.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6965259355353258,0.05411307951956775,0.010964807213304624,0.6778391457503813,0.7174510071891869,10,10,0,50,repeat_mean,400.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6918151045410642,0.05053371771353534,0.009831031502360135,0.674634432182248,0.7099710568840241,10,10,0,50,repeat_mean,400.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.5008554484612237,0.019199528709071344,0.0016614755864493794,0.49753593810397395,0.503922489526761,10,10,0,50,repeat_mean,800.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6956565690754688,0.03867886987081254,0.0032559649426481406,0.6896645425541945,0.7014037379020028,10,10,0,50,repeat_mean,800.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6959925431179268,0.035416234292909715,0.0028747437527200785,0.6902611990588565,0.7008589354714854,10,10,0,50,repeat_mean,800.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.5004162639872196,0.014511435975967386,0.0015615890450911827,0.497526832296488,0.503540559934681,10,10,0,50,repeat_mean,1600.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6943937482423672,0.029121545635613012,0.0031366677712730676,0.688690705171225,0.7005826034762523,10,10,0,50,repeat_mean,1600.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6909167382915758,0.021088531515255974,0.002753650333474372,0.6858662187045195,0.6961798735760859,10,10,0,50,repeat_mean,1600.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.49710402645539375,0.010556085859279632,0.0014494301685964595,0.4945195982696047,0.49980944083350143,10,10,0,50,repeat_mean,3200.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.687586429546006,0.021042924689802536,0.002884463798858765,0.6823316321040532,0.6928147656160097,10,10,0,50,repeat_mean,3200.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6892128486709658,0.017059271657286993,0.0019357909664533806,0.6854112232022321,0.6927664375837854,10,10,0,50,repeat_mean,3200.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.5006145472947956,0.007310368851797196,0.0010792572295932746,0.4987083339624769,0.5026596685774949,10,10,0,50,repeat_mean,6400.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6944821849018368,0.014675522636305886,0.0021661637757769657,0.6905481212227705,0.6985565015455615,10,10,0,50,repeat_mean,6400.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6941919979151391,0.011171644640620116,0.0015560987487220857,0.6914390483835694,0.6971158838755369,10,10,0,50,repeat_mean,6400.0,DT + log-loss (calibrated),logloss,True,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.49970128762268395,0.0053194606654394195,0.0007575020834116911,0.49844150759147227,0.5011780081882439,10,10,0,50,repeat_mean,12800.0,DT + RMSE,rmse,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6926052685334254,0.010622811851054313,0.0015189916048870004,0.6898931381848801,0.6955218773243891,10,10,0,50,repeat_mean,12800.0,DT + log-loss,logloss,False,X2
,X1,,,exp8_logloss_consistency_raw.csv,0.6931059572359175,0.00967871108952305,0.0013005809950819942,0.6909344725873217,0.6958340667496902,10,10,0,50,repeat_mean,12800.0,DT + log-loss (calibrated),logloss,True,X2
1.0,X1,,(),exp9_scm_causal_control_ns_raw.csv,0.03503901643547536,0.006513850064013507,0.0006509215330628036,0.03382094737310628,0.03638427220813681,20,5,20,500,seed_mean,,,,,
1.0,X2,,(),exp9_scm_causal_control_ns_raw.csv,0.035421045803349586,0.0066192696619735624,0.0006943736107657982,0.034163378294295325,0.03672453179571246,20,5,20,500,seed_mean,,,,,
1.0,X3,,(),exp9_scm_causal_control_ns_raw.csv,0.05729942054286186,0.008158932763357028,0.0008782700730520256,0.05565274237874624,0.05896272418755907,20,5,20,500,seed_mean,,,,,
1.0,X4,,(),exp9_scm_causal_control_ns_raw.csv,0.05666375780707216,0.008076028670480932,0.0008360431819379837,0.05506161255282425,0.05828950269000929,20,5,20,500,seed_mean,,,,,
1.0,X5,,(),exp9_scm_causal_control_ns_raw.csv,4.335580990174658e-06,0.00045885380076716954,2.787601684954196e-05,-4.862196190604258e-05,5.991456491178118e-05,20,5,20,500,seed_mean,,,,,
1.0,X6,,(),exp9_scm_causal_control_ns_raw.csv,3.626725661475612e-05,0.0005707286253690708,3.477493610711497e-05,-2.484820987069458e-05,0.00010674644432084353,20,5,20,500,seed_mean,,,,,
1.0,X7,,(),exp9_scm_causal_control_ns_raw.csv,2.520860237235832e-05,0.0004987683866625962,2.5126330502563566e-05,-2.3530225755008193e-05,7.063797935859839e-05,20,5,20,500,seed_mean,,,,,
1.0,X8,,(),exp9_scm_causal_control_ns_raw.csv,-1.4600703182728502e-05,0.0004268391615642003,2.1878870877002602e-05,-5.37994166147106e-05,3.0383901872950395e-05,20,5,20,500,seed_mean,,,,,
